id,name,brand,category,category_id,price,base_price,discount_percent,sku,available,currency,url,image,timestamp,source
16900,PAMUK 100GR LOKUM PORTAGALLI QUTU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,2.05,2.05,0.0,pamuk-100gr-lokum-portagalli-qutu-124284,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pamuk-100gr-lokum-portagalli-qutu-124284,https://neptun.az/image/cache/webp/catalog/edviyyat/EEE/DSC_0013coyhutypy-270x270.webp?v=9,2026-02-06 10:08:01,neptun
27232,PAMUK 100GR LOKUM QIZILGULLU QUTU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,2.0,2.0,0.0,pamuk-100gr-lokum-qizilgullu-qutu-105161,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pamuk-100gr-lokum-qizilgullu-qutu-105161,https://neptun.az/image/cache/webp/catalog/pamukgullokum-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16901,PAMUK 100GR LOKUM VANILLI QUTU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,2.05,2.05,0.0,pamuk-100gr-lokum-vanilli-qutu-105143,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pamuk-100gr-lokum-vanilli-qutu-105143,https://neptun.az/image/cache/webp/catalog/pamukvanillokum-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16898,PAMUK 125GR LOKUM BANANLI QUTU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,2.0,2.0,0.0,pamuk-125gr-lokum-bananli-qutu-105151,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pamuk-125gr-lokum-bananli-qutu-105151,https://neptun.az/image/cache/webp/catalog/pamukbananlokum-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16902,PAMUK 250GR LOKUM NAR-BADAM QUTU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,4.0,4.0,0.0,pamuk-250gr-lokum-nar-badam-qutu-036825,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pamuk-250gr-lokum-nar-badam-qutu-036825,https://neptun.az/image/cache/webp/catalog/A.Narmin/19.06.2023/JK-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16903,PAMUK 250GR LOKUM PORTAGAL-BADAM QUTU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,4.0,4.0,0.0,pamuk-250gr-lokum-portagal-badam-qutu-014798,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pamuk-250gr-lokum-portagal-badam-qutu-014798,https://neptun.az/image/cache/webp/logo-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16904,PAMUK 250GR LOKUM PORTAGAL-FINDIQ QUTU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,4.0,4.0,0.0,pamuk-250gr-lokum-portagal-findiq-qutu-014797,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pamuk-250gr-lokum-portagal-findiq-qutu-014797,https://neptun.az/image/cache/webp/catalog/A.Narmin/19.06.2023/PAMUK250GRLOKUMPORTAGAL-FINDIQQUTU-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16905,PAMUK 250GR LOKUM PORTAGALLI QUTU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,2.99,2.99,0.0,pamuk-250gr-lokum-portagalli-qutu-014799,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pamuk-250gr-lokum-portagalli-qutu-014799,https://neptun.az/image/cache/webp/catalog/pamukportagallilokum-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16906,PAMUK 250GR LOKUM QIZILGUL-FINDIQ QUTU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,4.0,4.0,0.0,pamuk-250gr-lokum-qizilgul-findiq-qutu-036811,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pamuk-250gr-lokum-qizilgul-findiq-qutu-036811,https://neptun.az/image/cache/webp/catalog/A.Narmin/19.06.2023/PAMUK250GRLOKUMQIZILGUL-FINDIQQUTU-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16907,PAMUK 250GR LOKUM QIZILGULLU QUTU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,2.99,2.99,0.0,pamuk-250gr-lokum-qizilgullu-qutu-036809,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pamuk-250gr-lokum-qizilgullu-qutu-036809,https://neptun.az/image/cache/webp/catalog/A.Narmin/19.06.2023/9+-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16908,PAMUK 450GR LOKUM ASSORTI BADAMLI QUTU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,6.9,6.9,0.0,pamuk-450gr-lokum-assorti-badamli-qutu-010056,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pamuk-450gr-lokum-assorti-badamli-qutu-010056,https://neptun.az/image/cache/webp/catalog/A.Narmin/19.06.2023/PAMUK450GRLOKUMASSORTIBADAMLIQUTU-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16909,PAMUK 450GR LOKUM NAR-BADAM QUTU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,6.9,6.9,0.0,pamuk-450gr-lokum-nar-badam-qutu-036787,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pamuk-450gr-lokum-nar-badam-qutu-036787,https://neptun.az/image/cache/webp/catalog/A.Narmin/19.06.2023/PAMUK450GRLOKUMNAR-BADAMQUTU-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16910,PAMUK 450GR LOKUM NARLI QUTU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,5.6,5.6,0.0,pamuk-450gr-lokum-narli-qutu-085401,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pamuk-450gr-lokum-narli-qutu-085401,https://neptun.az/image/cache/webp/catalog/A.Narmin/19.06.2023/PAMUK450GRLOKUMNARLIQUTU(3)-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16911,PAMUK 450GR LOKUM PORTAGAL-BADAM QUTU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,6.9,6.9,0.0,pamuk-450gr-lokum-portagal-badam-qutu-010264,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pamuk-450gr-lokum-portagal-badam-qutu-010264,https://neptun.az/image/cache/webp/catalog/A.Narmin/19.06.2023/PAMUK450GRLOKUMPORTAGAL-BADAMQUTU-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16912,PAMUK 450GR LOKUM PORTAGAL-FINDIQ QUTU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,6.9,6.9,0.0,pamuk-450gr-lokum-portagal-findiq-qutu-010232,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pamuk-450gr-lokum-portagal-findiq-qutu-010232,https://neptun.az/image/cache/webp/catalog/A.Narmin/19.06.2023/yugg-270x270.webp?v=9,2026-02-06 10:08:01,neptun
16913,PAMUK 450GR LOKUM PORTAGALLI QUTU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,5.59,5.59,0.0,pamuk-450gr-lokum-portagalli-qutu-010114,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pamuk-450gr-lokum-portagalli-qutu-010114,https://neptun.az/image/cache/webp/catalog/A.Narmin/19.06.2023/PAMUK450GRLOKUMPORTAGALLIQUTU(3)-270x270.webp?v=9,2026-02-06 10:08:13,neptun
92627,PAMUK 450GR LOKUM QIZILGUL-FINDIQ QUTU,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,6.9,6.9,0.0,sirniyyat-cay-kofe-diabet,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet,https://neptun.az/image/cache/webp/catalog/A.Narmin/19.06.2023/PAMUK450GRLOKUMQIZILGUL-FINDIQQUTU-270x270.webp?v=9,2026-02-06 10:08:13,neptun
16916,PAN COFFEE 20GR KOFE ORIGINAL,Unknown,"Şirniyyat, çay, kofe, diabetik",sirniyyat-cay-kofe-diabet,0.3,0.3,0.0,pan-coffee-20gr-kofe-original-012268,True,AZN,https://neptun.az/sirniyyat-cay-kofe-diabet/pan-coffee-20gr-kofe-original-012268,https://neptun.az/image/cache/webp/logo-270x270.webp?v=9,2026-02-06 10:08:13,neptun
